,id,Book_Name,Writer_Name,Category,Rating,Review,Site,sentiment,label,Book_name_without_spaces
4377,141302, কে কি কেন কবে কোথায় (হার্ডকভার)  নলেজ এনসাইক্লোপিডিয়া   , সিকদার আবুল বাশার , শিশু-কিশোর: সাধারণ জ্ঞান ,4,বাচ্চাদের শুরু করার জন্য ভাল বই বিজ্ঞানের বিষয়ে চিন্তাভাবনা করে।,Rokomari,positive,2,কেকিকেনকবেকোথায়(হার্ডকভার)নলেজএনসাইক্লোপিডিয়া
4378,18754, জবাব ২ (পেপারব্যাক)     , মুহাম্মাদ মুশফিকুর রহমান মিনার , ইসলামি সওয়াল-জওয়াব ,4,কিছু কিছু কথা বুঝতে কষ্ট হয়ে গেছে,Rokomari,positive,2,জবাব২(পেপারব্যাক)
4379,113036, বাইবেল কুরআন ও মানবজাতি (হার্ডকভার)     , মোঃ আবুল কালাম ," ইসলামি গবেষণা, সমালোচনা ও প্রবন্ধ ",4,ভালো,Rokomari,positive,2,বাইবেলকুরআনওমানবজাতি(হার্ডকভার)
4380,157580,লস্ট ইসলামিক হিস্ট্রি (ইসলামের হারানো ইতিহাস) (হার্ড কভার),ফিরাস আল খতিব,ইতিহাস ও ঐতিহ্য,4,"আমরা মুসলিম জাতি এক অনন্য জাতি। আমাদের রয়েছে সোনালী ইতিহাস, গৌরবময় ঐতিহ্য। আমাদের পূবপুরুষ তাদের মনোবল ছিল আকাশছোঁয়া, হৃদয় ছিল দৃঢ়চেতা। ছিল সতেজ ও দৃঢ় ঈমানের অধিকারী।
কিন্তু আমরা আমাদের ইতিহাস জানি না। আমাদের ছিল সোনালী গৌরবময় ইতিহাস। ফিরাস আল খতিব ‘লস্ট",WafiLife,positive,2,লস্টইসলামিকহিস্ট্রি(ইসলামেরহারানোইতিহাস)(হার্ডকভার)
4381,95225, বাইবেল বিকৃতি তথ্য ও প্রমাণ (হার্ডকভার)     , মাওলানা আব্দুল মতিন ," ইসলামি গবেষণা, সমালোচনা ও প্রবন্ধ ",4,ভাল বই.আমি মনে করি এটি আমাদের মনকে ইসলামী উপায়ে পরিবর্তন করবে।,Rokomari,positive,2,বাইবেলবিকৃতিতথ্যওপ্রমাণ(হার্ডকভার)
4382,87095, বৈচিত্রময় দুটি আরব (হার্ডকভার)     , ফারাহ্ আজাদ দোলন , মধ্যপ্রাচ্য ভ্রমণ ,4,"আরবের ধর্ম,সংস্কৃতি, সামাজিকতা, রাজনীতির যে পরিবর্তনশীল ধারার চমকপ্রদ বর্ননা আরব সম্পর্কে যেমন কৌতুহলের সঞ্চার করবে তেমনি আরব সম্পর্কে তার গ্রন্থ সেই কৌতুহল অনেকটা মেটাবেও বটে",Rokomari,positive,2,বৈচিত্রময়দুটিআরব(হার্ডকভার)
4383,59928, ২৮ লাখ তরুণের কাছে খোলা চিঠি (হার্ডকভার)  বাংলাদেশের ২৮ লাখ বেকারদের জন্য লেখা   , জোনাইদ আল হাবীব , উদ্যোক্তা ও ব্যবসায়িক ব্যক্তিত্ব ,4,একটি যুগপযোগী বই। ভবিষ্যতে আরও এমন বই আশা করছি।   ,Rokomari,positive,2,২৮লাখতরুণেরকাছেখোলাচিঠি(হার্ডকভার)বাংলাদেশের২৮লাখবেকারদেরজন্যলেখা
4384,142653, রাজীবের ডান হাত: বাউণ্ডুলে-১৮ (হার্ডকভার)  , সুমন্ত আসলাম , ব্যঙ্গ ও রম্যরচনা ,4,সমসাময়িক বিষয় বইটির প্রেক্ষাপট।  জীবন বাস্তবতা ফুটে উঠেছে নাটকীয়  ভাবে। ভাল লাগার মত বই। তবে আরেকটু  বড় বই আশা করেছিলাম।,Rokomari,positive,2,রাজীবেরডানহাত:বাউণ্ডুলে-১৮(হার্ডকভার)
4385,8743, মেয়াদোত্তীর্ণ রাজমহল (হার্ডকভার)     , আকাশ মামুন , বাংলা কবিতা ,4,বইটিতে বিভিন্ন ধরণে নানা স্বাদের কবিতা স্থান পেয়েছে। কবিতায় ব্যবহার করা হয়েছে নানা উপমা ও রূপক। কিছু কিছু রূপক এতই জটিল মনে হয়েছে-যার পাঠোদ্ধার আমার মত ক্ষুদ্র পাঠকের পক্ষে অসম্ভব। ভালো লাগাঃ বেশ কিছু কবিতা ভালো লেগেছে। বিছন ধানের কথা বলতে গিয়ে সচেতন,Rokomari,positive,2,মেয়াদোত্তীর্ণরাজমহল(হার্ডকভার)
4386,118806, ম্যাচের আগের দিন (হার্ডকভার)     , মোস্তফা মামুন , সমকালীন উপন্যাস ,4,"একটা খেলা কে কেন্দ্র করে কত কিছু যে ঘটে, তার একটা রূপ এই বইয়ে উঠে এসেছে। ফিকশন হলেও বইয়ে বর্ণিত অনেক কিছুই বাস্তবের সঙে সাদৃশ্যপূর্ণ।  প্রথিতযশা ক্রীড়া লেখক মোস্তফা মামুন বইয়ে তার লেখার মুন্সিয়ানা বেশ ভালোভাবে ফুটিয়ে তুলেছেন।বইটি পড়ে ক্রিকেট প্রেমি হিসেবে",Rokomari,positive,2,ম্যাচেরআগেরদিন(হার্ডকভার)
4387,141189, মোগল সাম্রাজ্যের পতন (হার্ডকভার)     , সাহাদত হোসেন খান , ভারতীয় উপমহাদেশের ইতিহাস ,4,মোগল সাম্রাজ্যের পতন নিয়ে এই বই। মোগল সাম্রাজ্যের শেষ সময়ে কী হচ্ছিলো তা বিস্তারিত লিখেছেন লেখক। অনেক তথ্যই গুরুত্বপূর্ণ কিন্তু লেখার ক্ষেত্রে তিনি মনোযোগ কম দিয়েছেন। প্রচুর বানান ভুলের পাশাপাশি লেখার ধরনে পাঠকের তৃপ্তি আসে না। মেই সঙ্গে একই সঙ্গে অনেক তথ,Rokomari,positive,2,মোগলসাম্রাজ্যেরপতন(হার্ডকভার)
4388,3732, অনন্ত দ্রাঘিমা (বঙ্কিম সাহিত্য পুরস্কারপ্রাপ্ত) (হার্ডকভার)     , অনিল ঘড়াই , পশ্চিমবঙ্গের উপন্যাস ,4,"সময় বদলে যায়। কখনও সে সময় বদলায় দ্রুত, কখনও ধীরে ধীরে। সময়ের সাথে বদলে যায় মানুষ। বদলে যায় একটা অঞ্চল। সে রকম এক বদলের গল্প নিয়েই এ উপন্যাস।হলদিপোঁতা ধাওড়ার ছেলে রঘুনাথ রাজোয়ার। বাপ গুয়ারাম গেছে ক্ষেতের কাজে অন্য গ্রামে। মা দুর্গামনি আর দাদা চুনারামকে নিয়",Rokomari,positive,2,অনন্তদ্রাঘিমা(বঙ্কিমসাহিত্যপুরস্কারপ্রাপ্ত)(হার্ডকভার)
4389,45333, ওরাকল বিসিএস বাংলাদেশ ম্যাপ (পেপারব্যাক)     , ওরাকল পাবলিকেশন্স , মানচিত্র ,4,গু,Rokomari,positive,2,ওরাকলবিসিএসবাংলাদেশম্যাপ(পেপারব্যাক)
4390,81477, দ্য স্টোরি অব মাইক্রোসফট (হার্ডকভার)     , নেল মুসোলফ , ব্যবস্থাপনা ও নেতৃত্ব ,4,জিবন পরিবর্তন করার মত বই। ,Rokomari,positive,2,দ্যস্টোরিঅবমাইক্রোসফট(হার্ডকভার)
4391,71755, ভোকাবুলারি (পেপারব্যাক)  বাংলাদেশে এই প্রথম ২/৩ বার Reading পড়েই মুখস্থ   , তানভীর আহমেদ জীবন , Vocabulary ,4,ভোকাবুলারি শিখার জন্য ভালো বই। ,Rokomari,positive,2,ভোকাবুলারি(পেপারব্যাক)বাংলাদেশেএইপ্রথম২/৩বারReadingপড়েইমুখস্থ
4392,84939, প্রফেসর’স আইবিএ জব সলিউশন (পেপারব্যাক)  এক্সাম অ্যারাঞ্জড বাই আইবিএ (১০ বছরের প্রশ্ন ও সমাধান এবং ১০ সেট মডেল টেস্ট)   , প্রফেসরস প্রকাশন (সম্পাদক) ," ভর্তি, নিয়োগ ও প্রস্তুতি পরীক্ষা: বিবিধ ",4,"প্রফেসরস এর জব সল্যুশন সব সময় ই বেস্ট। চাকুরী কিংবা বিভিন্ন ভর্তি পরীক্ষার প্রস্তুতির জন্য আমার এই প্রকাশনীর বই অন্যতম পছন্দের। বইয়ের বাইন্ডিং , পৃষ্ঠার মান, মুদ্রণ সবকিছুই পাঠক অনুকূল। দামের ব্যাপারটাও তারা গ্রাহকের কথা মাথায় রেখেই দিয়েছে। সবচে বড় কথা বই",Rokomari,positive,2,প্রফেসর’সআইবিএজবসলিউশন(পেপারব্যাক)এক্সামঅ্যারাঞ্জডবাইআইবিএ(১০বছরেরপ্রশ্নওসমাধানএবং১০সেটমডেলটেস্ট)
4393,126236, রাফায়েল সাবাতিনি-র মিস্ট্রেস ওয়াইল্ডিং (পেপারব্যাক)     , রাফায়েল সাবাতিনি ," রহস্য, গোয়েন্দা, ভৌতিক, মিথ, থ্রিলার, ও অ্যাডভেঞ্চার: অনুবাদ ",4,"গল্পের পটভূমি সপ্তদশ শতকের ইংল্যাণ্ড। সে সময়ে ইংল্যাণ্ডের রাজনৈতিক পরিস্থিতি খুব একটা ভালো ছিলো না। পরপর কয়েকটি গৃহযুদ্ধ, রাজা প্রথম চার্লসের মৃত্যু, দ্বিতীয় চার্লসের নির্বাসন প্রভৃত মিলিয়ে একটি গোঁজামিল অবস্থা। এই গল্পের পটভূমি মূলত ক্যাথলিক রাজা দ্বিতীয়",Rokomari,positive,2,রাফায়েলসাবাতিনি-রমিস্ট্রেসওয়াইল্ডিং(পেপারব্যাক)
4394,54632, A Feast for Crows (Book Number 4 Of A Song Of Ice And Fire)(Number 1 on The New York Times Best Seller List) (Paperback)     , George R. R. Martin ," Foreign Language Books: Mystery, Detective, Horror, Thriller, Fantasy and Adventure ",4,"আমেরিকান লেখক জর্জ আর আর মার্টিনের দ্বারা মহাকাব্য ফ্যান্টাসি সিরিজ এ গানের আইস অ্যান্ড ফায়ার -এর সাতটি পরিকল্পিত উপন্যাসের মধ্যে ফেস্ট ফর কাক।উপন্যাসে, দ্য ওয়ার অফ ফাইভ কিংস আস্তে আস্তে শেষ হয়ে আসছে।বিচ্ছিন্নতাবাদী কিংস রব স্টার্ক এবং বালন গ্রেজয়কে হ",Rokomari,positive,2,AFeastforCrows(BookNumber4OfASongOfIceAndFire)(Number1onTheNewYorkTimesBestSellerList)(Paperback)
4395,94281, চণ্ডাল (হার্ডকভার)     , মহুয়া ঘোষ , অতিপ্রাকৃত ও ভৌতিক উপন্যাস ,4,সবগুলো বই খুব ভালো লাগল ।,Rokomari,positive,2,চণ্ডাল(হার্ডকভার)
4396,34906, কিংবদন্তির কথা বলছি (হার্ডকভার)  মাওলানা মুহিউদ্দীন খান রহ. এর জীবনের গল্পভাষ্য   , আহমাদ সাব্বির , মুসলিম ব্যক্তিত্ব ,4,একটি মহীরুহ বেড়ে ওঠার পেছনে কত পরিচর্যা এবং উপাদান প্রয়োজন তা জানতে হলে তার বেড়ে ওঠার সময়কাল অবলোকন করতে হবে। মহীরুহ হয়ে ওঠার পরবর্তী কাল দেখে প্রবঞ্চিত এবং হতাশ যেন না হতে হয় সেজন্যও আমাদের পূর্ববর্তীকালে নজর দিতে হবে।মাওলানা মুহিউদ্দীন খান সেরকম একজন মহ,Rokomari,positive,2,কিংবদন্তিরকথাবলছি(হার্ডকভার)মাওলানামুহিউদ্দীনখানরহ.এরজীবনেরগল্পভাষ্য
4397,32166, আত তিব্বুন নববি (সা.) (হার্ডকভার)  শারীরিক ও আত্মিক চিকিৎসায় নববি পদ্ধতি   , আল্লামা হাফিয ইবনুল কায়্যিম আল জাওযী , ইসলামি চিকিৎসা ও স্বাস্থ্যবিধি ,4,ভাল,Rokomari,positive,2,আততিব্বুননববি(সা.)(হার্ডকভার)শারীরিকওআত্মিকচিকিৎসায়নববিপদ্ধতি
4398,45753, দ্য ট্রুথস উই হোল্ড (হার্ডকভার)  মার্কিন ভাইস প্রেসিডেন্ট কমালা হ্যারিসের স্মৃতিকথা।   , কমালা হ্যারিস , রাজনৈতিক ব্যক্তিত্ব ,4,ভালো বই। অনুবাদও ভালো।  নারীর ক্ষমতায়নে বিশ্বাসী সবার এই বইটা একবার হলেও পড়া উচিত। ,Rokomari,positive,2,দ্যট্রুথসউইহোল্ড(হার্ডকভার)মার্কিনভাইসপ্রেসিডেন্টকমালাহ্যারিসেরস্মৃতিকথা।
4399,104711, আন্তর্জাতিক গণিত অলিম্পিয়াড ও আমাদের গণিত উৎসব (হার্ডকভার)     , মুনির হাসান , গণিত অলিম্পিয়াড ,4,আমাদের দেশের গণিত অলিম্পিয়াড নিয়ে এবং মুনির হাসান স্যারের অভিজ্ঞতা নিয়ে লেখা হয়েছে বইটা। বইটা ভালোই,Rokomari,positive,2,আন্তর্জাতিকগণিতঅলিম্পিয়াডওআমাদেরগণিতউৎসব(হার্ডকভার)
4400,91475, কিকিরা সমগ্র ১ম (হার্ডকভার)     , বিমল কর , পশ্চিমবঙ্গের বই: শিশু-কিশোর বই ,4,"ম্যাজিক এর মাধ্যমে রহস্য উন্মোচন।খারাপ না, তবে আরেকটু গাম্ভীর্যপূর্ণ হলে ভাল্লাগতো।",Rokomari,positive,2,কিকিরাসমগ্র১ম(হার্ডকভার)
4401,116708, বাংলার আলেম সংসদ সদস্য (১৯৩৭ -২০১৮) (হার্ডকভার)  , মো: মনিবুর রহমান , রাজনৈতিক ব্যক্তিত্ব ,4,"বইটির বিষয় এমন যে, এ বিষয়ে আর তেমন কোন বই লেখা হয়নি। অনন্য এই বিষয়টি নিয়ে লেখক বই লিখেছেন তার কৃতিত্ত্ব তাঁকে দিতেই হবে। বইটিতে প্রায় ৬৫জন আলেম সংসদ সদস্যের জীবনী তুলে ধরেছেন। সেই সাথে ওই জীবনীগুলোকে বিভিন্ন ক্যাটাগরীতে ভাগ করেছেন। সেসময়ের রাজনৈতিক",Rokomari,positive,2,বাংলারআলেমসংসদসদস্য(১৯৩৭-২০১৮)(হার্ডকভার)
4402,95433, আল-কুরআনের শ্রেষ্ঠ কাহিনী (হার্ডকভার)     , মাওলানা কারামত আলী নিযামী , ইসলামের বিশেষ দিন ও ঘটনাবলি ,4,বইটি ভালো লেগেছে,Rokomari,positive,2,আল-কুরআনেরশ্রেষ্ঠকাহিনী(হার্ডকভার)
4403,36940, যারা স্বপ্ন দেখেছিল (হার্ডকভার)     , ইমতিয়ার শামীম , সমকালীন উপন্যাস ,4,বরাবরের মতোই চমৎকার উপস্থাপনা। বইটি  মূলত আশির দশকে জেনারেল এরশাদের কারণে রাজশাহী বিশ্ববিদ্যালয়ে হওয়া ঘটনাকে কেন্দ্র করে লেখা।,Rokomari,positive,2,যারাস্বপ্নদেখেছিল(হার্ডকভার)
4404,152838,রমাদ্বান প্ল্যানার,শায়খ আহমাদুল্লাহ,"সিয়াম, রমযান, তারাবীহ ও ঈদ",4,দুর্দান্ত কাজ। জাজাকুমুল্লাহ খায়রান,WafiLife,positive,2,রমাদ্বানপ্ল্যানার
4405,60576, সংখ্যা দিয়ে ভাগ্য বিচার   , জ্যোতিষ শাস্ত্রী ড. শেখর রায় ," প্রফেশনাল, জার্নাল ও রেফারেন্স: বিবিধ ",4,গুড,Rokomari,positive,2,সংখ্যাদিয়েভাগ্যবিচার
4406,83742, উচ্চ মাধ্যমিক তথ্য ও যোগযোগ প্রযুক্তি সৃজনশীল প্রশ্নব্যাংক ও টেস্ট পেপার (পেপারব্যাক)     , প্রকৌশলী মুজিবুর রহমান , টেস্ট পেপারস: এইচএসসি ও সমমান ,4,খুব ভাল বই,Rokomari,positive,2,উচ্চমাধ্যমিকতথ্যওযোগযোগপ্রযুক্তিসৃজনশীলপ্রশ্নব্যাংকওটেস্টপেপার(পেপারব্যাক)
4407,49003, পাশ্চাত্য সাহিত্যতত্ত্ব ও সাহিত্য সমালোচনা পদ্ধতি (হার্ডকভার)  , কে. এম. বদিয়ার রহমান , সাহিত্য সমালোচনা ,4,💛💛,Rokomari,positive,2,পাশ্চাত্যসাহিত্যতত্ত্বওসাহিত্যসমালোচনাপদ্ধতি(হার্ডকভার)
4408,146960, নরকে অনন্ত ঋতু (হার্ডকভার)     , হুমায়ুন আজাদ , বিবিধ বিষয়ক প্রবন্ধ ,4,"হুমায়ূন আজাদের এই প্রবন্ধসমগ্রটি কালোত্তীর্ণ হবে তিনটি কারণে। প্রথমত বিষয় নির্বাচন, সেই বিষয়ের সাথে সম্পর্কিত সব কিছু নিয়ে সাহসী উচ্চারণ এবং তীক্ষ্ণ বিশ্লেষণ আর আজাদের নিজস্ব স্যাটায়ার ভঙ্গি। প্রবন্ধ বলতে যে গুরুগম্ভীর, রসহীন রচনার একটা চিত্র মাথায় ঘোরে ত",Rokomari,positive,2,নরকেঅনন্তঋতু(হার্ডকভার)
4409,136087, অর্জুন সমগ্র-১ (হার্ডকভার)     , সমরেশ মজুমদার ," পশ্চিমবঙ্গের বই: রহস্য, গোয়েন্দা, ভৌতিক, থ্রিলার ও অ্যাডভেঞ্চার ",4," পশ্চিমবঙ্গের রহস্য, গোয়েন্দা ও ভৌতিক বই পড়ে অনেক ভাল লাগলধন্যবাদলেখক কে.............................................",Rokomari,positive,2,অর্জুনসমগ্র-১(হার্ডকভার)
4410,80163, দ্য প্রিন্স (হার্ডকভার)     , নিকোলো ম্যাকিয়াভেলি , রাজনীতির অনুবাদ বই ,4,"দ্য প্রিন্স আমরা যে আদর্শবাদকে দাবি করি এবং আমরা যে বাস্তবতায় বাস করি তার মধ্যে বিভাজনের একটি সুস্পষ্ট ব্যাখ্যা। আমার মনে আছে যে ম্যাকিয়াভেলি প্রায়শই উদ্ধৃত করা অনুচ্ছেদের মতো অনুচ্ছেদগুলিতে সেই বিভাজনের সারসংক্ষেপ করেন। ""আমাদের সবসময়  ত্রাণকর্তা, যীশ",Rokomari,positive,2,দ্যপ্রিন্স(হার্ডকভার)
4411,33114, মুসলিম উত্তরাধিকার আইন (পেপারব্যাক)  আইনের কথা   , আসক প্রকাশনা , মুসলিম ল ,4,ভাল,Rokomari,positive,2,মুসলিমউত্তরাধিকারআইন(পেপারব্যাক)আইনেরকথা
4412,7413, দুঃসাহসী টিনটিন: চাঁদে টিনটিন (পেপারব্যাক)     , অ্যার্জে , পশ্চিমবঙ্গের বই: কমিকস ও ছবির গল্প ,4,"""চাঁদে টিনটিন"" হলো ""চন্দ্রলোকে অভিযান"" বইটির দ্বিতীয় বা শেষাংশ কমিকস বই। প্রথম বইয়ে টিনটিনরা চাঁদের উদ্দেশ্যে পৃথিবী ত্যাগ করে। এর পরবর্তী অংশ এই বইয়ের মাধ্যমে শেষ করা হয়। এই বইয়ে দেখা যায় তারা অনেক কষ্ট সহ্য করার পর চাঁদে পৌঁছায়। বইয়ের আলোকে টিনটিন প্রথম",Rokomari,positive,2,দুঃসাহসীটিনটিন:চাঁদেটিনটিন(পেপারব্যাক)
4413,48732, ৫ টি গবেষণামূলক বই (হার্ডকভার)     , পারভেজ আলম , বিবিধ বিষয়ক প্রবন্ধ ,4,"নতুন আঙ্গিকে লেখা, ভালই লাগছে।",Rokomari,positive,2,৫টিগবেষণামূলকবই(হার্ডকভার)
4414,84978, প্রফেসরস জব সলিউশন (পেপারব্যাক)   MCQ প্রশ্নের ব্যাখ্যাসহ সমাধান   , প্রফেসরস প্রকাশন , চাকুরি পাওয়ার কৌশল ,4,সব এক্সাম এর জন্য বুক টি অন্নেক ইম্পোর্টান.. খুব ভালো ভাবে সাজানো আছে সব কিছু..অন্নেক হেল্প করে বই টি আমাকে,Rokomari,positive,2,প্রফেসরসজবসলিউশন(পেপারব্যাক)MCQপ্রশ্নেরব্যাখ্যাসহসমাধান
4415,59293, Harry Potter And The Order Of The Phoenix (Paperback)     , J. K. Rowling ," When 12-17: Mystery, Detective, Thriller and Adventure ",4,"সিরিজের দ্বিতীয় অন্ধকার বই (এবং আমার কাছে দুর্বল)।তবুও, একটি মহাকাব্য ক্লাইম্যাক্স বইটি সংরক্ষণ করে!",Rokomari,positive,2,HarryPotterAndTheOrderOfThePhoenix(Paperback)
4416,154567,আপনিও হবেন পৃথিবীর সবচেয়ে সুখী নারী,আবু মুহাম্মাদ নাঈম,ইসলামে নারী,4,"অসাধারণ একটা বই।বইটি পড়লে মনে হয় যেন কোন ভাই তার বোনকে উপদেশ দিচ্ছে।প্রতিটা মুসলিম নারীকে বইটি পড়ার জন্যে অনুরোধ করছি।বইটির কিছু অংশ তুলে ধরছি..
হে বোন ! চারপাশে দৃষ্টি দিন।আপনি দেখবেন, হাসপাতালের শয্যায় হাজার হাজার রোগী প্রতিটি মুহূর্ত মৃত্যুর প্রহর ",WafiLife,positive,2,আপনিওহবেনপৃথিবীরসবচেয়েসুখীনারী
4417,127584, অতিলৌকিক (হার্ডকভার)     , রুমানা বৈশাখী , অতিপ্রাকৃত ও ভৌতিক উপন্যাস ,4,না পড়লে বুঝবেন না.,Rokomari,positive,2,অতিলৌকিক(হার্ডকভার)
4418,11128, মোটকু মামার গোয়েন্দা অভিযান (হার্ডকভার)     , আনিসুল হক , শিশু-কিশোর গল্প ,4,অনেক মজা পাইছিলাম বইটা পড়ে। ২০০৯ এর কথা... ,Rokomari,positive,2,মোটকুমামারগোয়েন্দাঅভিযান(হার্ডকভার)
4419,99599, ট্যালি - ৯ ও ট্যালি ইআরপি-৯ (সিডিসহ) (পেপারব্যাক)  , মাহবুবুর রহমান (আইসিটি) , সফটওয়্যার ,4,ভাল,Rokomari,positive,2,ট্যালি-৯ওট্যালিইআরপি-৯(সিডিসহ)(পেপারব্যাক)
4420,85622, আমাকে চিনতে হলে ও শেষ জীবনের কিছু রচনা (হার্ডকভার)     , ফ্রিডরিখ নীৎসে , দর্শন ,4,ভাল,Rokomari,positive,2,আমাকেচিনতেহলেওশেষজীবনেরকিছুরচনা(হার্ডকভার)
4421,157672,রিয়াযুস সালেহীন (৩য় খণ্ড),ইমাম মুহিউদ্দীন ইয়াহইয়া আন-নববী (র),আল হাদিস,4,"Title	রিয়াযুস সালেহীন (তৃতীয় খণ্ড)
Author	শায়খুল ইসলাম হাফেযুল হাদীস মুহিউদ্দীন আবু যাকারিয়া ইয়াহইয়া বিন শারফ আন-নববী (রহ.)
Editor	মাওলানা আবুল বাশার মুহাম্মাদ সাইফুল ইসলাম
Publisher	মাকতাবাতুল আশরাফ
ISBN	9789849172826
Edition	1st Published, 2020
Number o",WafiLife,positive,2,রিয়াযুসসালেহীন(৩য়খণ্ড)
4422,116917, আউটসোর্সিং : শুরুটা যেভাবে এবং শুরু করার পর (হার্ডকভার)     , মো. আমিনুর রহমান , ফ্রিল্যান্সিং ও আউটসোর্সিং ,4,বই টা আজ সকালেই হাতে পেলাম __ মনে হচ্ছে খুব ভালো একটা বই __ বই মলাট ও পছন্দ হয়েছে __ প্রিন্ট ও লেখা গুলো ভাল লাগলেই হলো __ ভাল লাগলে পরের পর্ব গুলো কিনতে আগ্রহী হবো ___ ,Rokomari,positive,2,আউটসোর্সিং:শুরুটাযেভাবেএবংশুরুকরারপর(হার্ডকভার)
4423,33724, রস আলো রম্য -প্রথম পর্ব (হার্ডকভার)  , আসিফ মেহ্‌দী , ব্যঙ্গ ও রম্যরচনা ,4,ব‌ইটিকে হাসির ঠোঙ্গা বললে অত্যুক্তি হবে না।,Rokomari,positive,2,রসআলোরম্য-প্রথমপর্ব(হার্ডকভার)
4424,96790, চার ইমামের জীবনী (হার্ডকভার)     , মাওলানা লুৎফুর রহমান ," নবি-রাসুল, সাহাবা, তাবেই ও অলি-আওলিয়া ",4,ভাল বই.,Rokomari,positive,2,চারইমামেরজীবনী(হার্ডকভার)
4425,75347, ত্রিশোনকু আপনার কাছে কি সিগ্রেট আছে (হার্ডকভার)  , ত্রিশোনকু , বাংলা কবিতা ,4,"এটি কবির প্রথম কাব্যগ্রন্থ।  মুলত কবির বোহেমিয়ান জীবনের এক প্রতিচ্ছবি বলা যায়।৬ মে, ১৯৫৮ সালে, সিরাজগঞ্জে, নানা বাড়িতে জন্ম।  প্রথম লেখা ‘সোনার হরিণ’ ১৯৬৭/৬৮ তে ছাপা হয় চিটাগং এর দৈনিক আজাদীতে। স্কুল অ কলেজ জীবনে বিক্ষিপ্তভাবে বেশ কিছু কবিতা ও গল্প লিখেছে",Rokomari,positive,2,ত্রিশোনকুআপনারকাছেকিসিগ্রেটআছে(হার্ডকভার)
4426,40143, Living English Structure (Paperback)     , William Stannard Allen , Foreign Language Books: Language And Dictionary ,4,"এটি ইংরেজি শেখার জন্য একটি দুর্দান্ত বই।এটি মূলত শিক্ষানবিশদের লক্ষ্য করে।অনেকগুলি উদাহরণ রয়েছে এবং নিয়মগুলিও সহজ পদ্ধতিতে বর্ণিত হয়।তদুপরি, আপনি আরও বেশি অনুশীলন করার জন্য প্রচুর পরিমাণে এক্সারসাইজ পাবেন",Rokomari,positive,2,LivingEnglishStructure(Paperback)
4427,45567, কনফিডেন্স ৪১তম বিসিএস প্রিলিমিনারি স্পেশাল সাজেশন্স (সংক্ষিপ্ত ডাইজেস্ট) (পেপারব্যাক)  হ্যান্ডনোট থেকে সংগৃহীত চূড়ান্ত প্রস্তুতির বিশেষ সংখ্যা   , কনফিডেন্স বিসিএস (সম্পাদক) , প্রিলিমিনারি ,4,সংক্ষিপ্ত পরামর্শ।,Rokomari,positive,2,কনফিডেন্স৪১তমবিসিএসপ্রিলিমিনারিস্পেশালসাজেশন্স(সংক্ষিপ্তডাইজেস্ট)(পেপারব্যাক)হ্যান্ডনোটথেকেসংগৃহীতচূড়ান্তপ্রস্তুতিরবিশেষসংখ্যা
4428,91315, আম আঁটির ভেঁপু (হার্ডকভার)  কিশোর উপন্যাস   , বিভূতিভূষণ বন্দ্যোপাধ্যায় , শিশু-কিশোর উপন্যাস ,4,"আম আটির ভেপু । বিভূতিভূষণের এক কালজয়ী কিশোর উপন্যাস । আমার খুব প্রিয় একটি বই। সবাই জন্মদিনে বন্ধুদের চকলেট দেই । আমিও দিই । কিন্তু আমার সবথেকে প্রিয় বন্ধুদের দিই বই । এবার দিয়েছি আম আটির ভেপু । কিনেছে রকমারি থেকে । দাম কম । বই পরুন , বই উপহার দিন।",Rokomari,positive,2,আমআঁটিরভেঁপু(হার্ডকভার)কিশোরউপন্যাস
4429,84769, মনোবিজ্ঞান-১ম পত্র - একাদশ-দ্বাদশ শ্রেণি (পেপারব্যাক)     , প্রফেসর যোগেন্দ্র কুমার মন্ডল , উচ্চ মাধ্যমিক মনোবিজ্ঞান ,4,সুন্দর বই,Rokomari,positive,2,মনোবিজ্ঞান-১মপত্র-একাদশ-দ্বাদশশ্রেণি(পেপারব্যাক)
4430,10439, ত্রৈলোক্যনাথ মুখোপাধ্যায় রচনাসমগ্র (হার্ডকভার)  , আনিসুজ্জামান (সম্পাদক) , রচনা সংকলন ও সমগ্র ,4,এটি একটি দুর্দান্ত বই ... যা আমি পড়েছি ... এই বইটিতে কিছু দুর্দান্ত গল্প রয়েছে ...,Rokomari,positive,2,ত্রৈলোক্যনাথমুখোপাধ্যায়রচনাসমগ্র(হার্ডকভার)
4431,57587, ইউটিউব ৩০ দিনে সেরা চ্যানেল (হার্ডকভার)     , জিয়াউল হক কাওসার , ফ্রিল্যান্সিং ও আউটসোর্সিং ,4,আমার ধারণা বইটি Google Translate এর মাধ্যমে অনুবাদ করা হয়েছে..একটা technical  বিষয়ের বই  হিসেবে অনুবাদ একদম ই ভালো লাগেনি...দুর্বল অনুবাদ instruction গুলোকে confusing করে তুলেছে..লেখকের প্রচেষ্টাকে সাধুবাদ জানাই..উনার উচিত অনুবাদ বিশেষজ্ঞদের সহায়তা নেওয়া.,Rokomari,positive,2,ইউটিউব৩০দিনেসেরাচ্যানেল(হার্ডকভার)
